0_30_0,70.93372344970703
1_30_0,71.6202974319458
2_30_0,51.97632312774658
3_30_0,23.58204871416092
4_30_0,60.62558889389038
5_30_0,19.547803699970245
6_30_0,49.453094601631165
7_30_0,71.39041423797607
8_30_0,72.2126841545105
9_30_0,71.50791883468628
10_30_0,33.792200684547424
11_30_0,63.81953954696655
12_30_0,52.733564376831055
13_30_0,21.095597743988037
14_30_0,31.941324472427368
15_30_0,73.16899299621582
16_30_0,73.46100807189941
17_30_0,73.5416054725647
18_30_0,54.791367053985596
19_30_0,66.18881225585938
20_30_0,64.77392911911011
21_30_0,21.647116541862488
22_30_0,43.34898293018341
23_30_0,71.2459921836853
24_30_0,73.5051155090332
25_30_0,74.07740354537964
26_30_0,55.98939657211304
27_30_0,47.06487953662872
28_30_0,60.45553684234619
29_30_0,21.909718215465546
30_30_0,42.728230357170105
31_30_0,72.76301383972168
32_30_0,73.65118265151978
33_30_0,74.35352802276611
34_30_0,46.228647232055664
35_30_0,64.31254148483276
36_30_0,28.74279022216797
37_30_0,20.003893971443176
38_30_0,19.411827623844147
39_30_0,73.69997501373291
40_30_0,71.66818380355835
41_30_0,72.66238927841187
42_30_0,54.796552658081055
43_30_0,57.622742652893066
44_30_0,52.950096130371094
45_30_0,21.67941778898239
46_30_0,71.22886180877686
47_30_0,72.12742567062378
48_30_0,71.59397602081299
49_30_0,73.03918600082397
50_30_0,44.41658854484558
51_30_0,41.21309220790863
52_30_0,64.25751447677612
53_30_0,21.4266374707222
54_30_0,62.690651416778564
55_30_0,72.26475477218628
56_30_0,72.38874435424805
57_30_0,72.40805625915527
58_30_0,59.14511680603027
59_30_0,32.28990435600281
60_30_0,60.31653881072998
61_30_0,22.175931930541992
62_30_0,67.16690063476562
63_30_0,72.30851650238037
64_30_0,70.60998678207397
65_30_0,71.50264978408813
66_30_0,50.48673152923584
67_30_0,33.40701162815094
68_30_0,52.376413345336914
69_30_0,27.802640199661255
70_30_0,58.13995599746704
71_30_0,72.97313213348389
72_30_0,72.18343019485474
73_30_0,71.84945344924927
74_30_0,38.398441672325134
75_30_0,32.94265568256378
76_30_0,32.19790756702423
77_30_0,21.17508053779602
78_30_0,66.33889675140381
79_30_0,66.39293432235718
0_30_1,68.51975321769714
1_30_1,68.34272146224976
2_30_1,64.76429104804993
3_30_1,57.85149931907654
4_30_1,44.92834806442261
5_30_1,11.604539304971695
6_30_1,19.930118322372437
7_30_1,69.3791925907135
8_30_1,69.83340382575989
9_30_1,68.26499104499817
10_30_1,67.9133951663971
11_30_1,63.974517583847046
12_30_1,32.563817501068115
13_30_1,11.452151089906693
14_30_1,11.74575611948967
15_30_1,71.94159030914307
16_30_1,71.0466742515564
17_30_1,71.53010964393616
18_30_1,70.03566026687622
19_30_1,63.708215951919556
20_30_1,42.9703563451767
21_30_1,12.340883910655975
22_30_1,18.34089159965515
23_30_1,69.54841017723083
24_30_1,72.00327515602112
25_30_1,70.55864334106445
26_30_1,69.1510021686554
27_30_1,62.59256601333618
28_30_1,29.790547490119934
29_30_1,12.627628445625305
30_30_1,38.74548375606537
31_30_1,71.84075117111206
32_30_1,71.53756022453308
33_30_1,68.77742409706116
34_30_1,67.53881573677063
35_30_1,59.454917907714844
36_30_1,21.971231698989868
37_30_1,10.951346158981323
38_30_1,14.672693610191345
39_30_1,66.84520244598389
40_30_1,71.60986661911011
41_30_1,70.66619396209717
42_30_1,67.58694052696228
43_30_1,59.42526459693909
44_30_1,26.669999957084656
45_30_1,13.502493500709534
46_30_1,71.9628632068634
47_30_1,68.38043928146362
48_30_1,68.5628354549408
49_30_1,69.68181729316711
50_30_1,68.28197240829468
51_30_1,63.170647621154785
52_30_1,48.638612031936646
53_30_1,13.58475536108017
54_30_1,19.946694374084473
55_30_1,69.48304772377014
56_30_1,70.43418884277344
57_30_1,68.4811532497406
58_30_1,70.2448844909668
59_30_1,58.15184712409973
60_30_1,27.904337644577026
61_30_1,13.52914273738861
62_30_1,27.949663996696472
63_30_1,70.0232446193695
64_30_1,70.25840878486633
65_30_1,69.44025158882141
66_30_1,69.34816837310791
67_30_1,64.56087827682495
68_30_1,25.45924186706543
69_30_1,13.299523293972015
70_30_1,31.75813853740692
71_30_1,67.59398579597473
72_30_1,70.50704956054688
73_30_1,71.09352946281433
74_30_1,68.11862587928772
75_30_1,63.03851008415222
76_30_1,32.716017961502075
77_30_1,11.549614369869232
78_30_1,42.986419796943665
79_30_1,66.10342860221863
0_30_2,66.65377616882324
1_30_2,66.89945459365845
2_30_2,38.35879862308502
3_30_2,39.3327534198761
4_30_2,53.29047441482544
5_30_2,59.18493866920471
6_30_2,68.84052753448486
7_30_2,65.36857485771179
8_30_2,65.80494046211243
9_30_2,65.67270755767822
10_30_2,34.18703377246857
11_30_2,45.761650800704956
12_30_2,46.857261657714844
13_30_2,61.273497343063354
14_30_2,68.56088042259216
15_30_2,65.89072942733765
16_30_2,68.07894706726074
17_30_2,68.09166669845581
18_30_2,45.67902088165283
19_30_2,48.30635190010071
20_30_2,55.176156759262085
21_30_2,45.821088552474976
22_30_2,70.10331153869629
23_30_2,69.10222172737122
24_30_2,67.57438778877258
25_30_2,64.62375521659851
26_30_2,41.35790765285492
27_30_2,45.21416127681732
28_30_2,41.32000505924225
29_30_2,48.98424744606018
30_30_2,66.68265461921692
31_30_2,68.93486380577087
32_30_2,68.23063492774963
33_30_2,66.22313857078552
34_30_2,34.60777699947357
35_30_2,52.003175020217896
36_30_2,47.525399923324585
37_30_2,57.58938789367676
38_30_2,66.39175415039062
39_30_2,55.478280782699585
40_30_2,65.81003069877625
41_30_2,67.90319681167603
42_30_2,41.39108061790466
43_30_2,45.02459466457367
44_30_2,51.382243633270264
45_30_2,63.48790526390076
46_30_2,65.7030999660492
47_30_2,68.9136266708374
48_30_2,65.07626175880432
49_30_2,66.07257127761841
50_30_2,38.48642110824585
51_30_2,42.13772118091583
52_30_2,57.12289214134216
53_30_2,52.6589572429657
54_30_2,66.91516637802124
55_30_2,67.3383891582489
56_30_2,69.75946426391602
57_30_2,64.80845212936401
58_30_2,34.28391218185425
59_30_2,37.02541887760162
60_30_2,58.47979784011841
61_30_2,59.11140441894531
62_30_2,69.6612000465393
63_30_2,53.176349401474
64_30_2,66.74542427062988
65_30_2,66.5956199169159
66_30_2,45.06429135799408
67_30_2,44.27581429481506
68_30_2,51.22579336166382
69_30_2,62.50126361846924
70_30_2,63.59259486198425
71_30_2,66.0440742969513
72_30_2,66.18279218673706
73_30_2,65.27283191680908
74_30_2,41.9517457485199
75_30_2,50.58584213256836
76_30_2,47.03434407711029
77_30_2,60.213834047317505
78_30_2,64.34404253959656
79_30_2,68.10987591743469
0_30_3,56.314027309417725
1_30_3,63.57921361923218
2_30_3,35.19708812236786
3_30_3,39.857035875320435
4_30_3,53.62867712974548
5_30_3,58.374667167663574
6_30_3,62.02552318572998
7_30_3,61.26030683517456
8_30_3,61.36895418167114
9_30_3,64.09199237823486
10_30_3,32.295405864715576
11_30_3,49.120646715164185
12_30_3,55.46591281890869
13_30_3,62.083983421325684
14_30_3,64.12220001220703
15_30_3,64.07356262207031
16_30_3,65.2874231338501
17_30_3,64.14313316345215
18_30_3,33.95223617553711
19_30_3,50.37907958030701
20_30_3,57.86163806915283
21_30_3,34.76397395133972
22_30_3,63.35107088088989
23_30_3,64.26715850830078
24_30_3,52.88243889808655
25_30_3,60.99435091018677
26_30_3,33.993759751319885
27_30_3,50.83291530609131
28_30_3,52.75073051452637
29_30_3,57.843565940856934
30_30_3,63.35171461105347
31_30_3,65.4832124710083
32_30_3,64.23588991165161
33_30_3,63.63513469696045
34_30_3,33.33129584789276
35_30_3,56.82096481323242
36_30_3,55.38898706436157
37_30_3,62.01961040496826
38_30_3,64.36811685562134
39_30_3,61.50871515274048
40_30_3,57.74513483047485
41_30_3,64.32232856750488
42_30_3,35.39927005767822
43_30_3,48.15373122692108
44_30_3,55.73444366455078
45_30_3,62.3041033744812
46_30_3,65.41328430175781
47_30_3,64.78301286697388
48_30_3,53.79633903503418
49_30_3,64.47923183441162
50_30_3,34.645456075668335
51_30_3,46.44760489463806
52_30_3,50.715792179107666
53_30_3,61.80574893951416
54_30_3,64.02473449707031
55_30_3,64.00595903396606
56_30_3,64.9978756904602
57_30_3,64.34719562530518
58_30_3,33.79768133163452
59_30_3,45.5188125371933
60_30_3,56.31431341171265
61_30_3,61.360931396484375
62_30_3,63.12108039855957
63_30_3,57.488107681274414
64_30_3,63.357460498809814
65_30_3,64.38173055648804
66_30_3,37.03782260417938
67_30_3,47.038134932518005
68_30_3,55.32132387161255
69_30_3,62.5110387802124
70_30_3,62.69416809082031
71_30_3,62.89633512496948
72_30_3,49.53804016113281
73_30_3,63.282811641693115
74_30_3,35.81589758396149
75_30_3,53.47203016281128
76_30_3,55.43140172958374
77_30_3,62.26458549499512
78_30_3,63.84779214859009
79_30_3,63.313865661621094
0_30_4,65.8166766166687
1_30_4,66.17151498794556
2_30_4,46.499648690223694
3_30_4,38.58644664287567
4_30_4,48.345762491226196
5_30_4,54.377466440200806
6_30_4,69.7666883468628
7_30_4,66.06773138046265
8_30_4,63.57663869857788
9_30_4,67.33219623565674
10_30_4,36.543044447898865
11_30_4,45.65437436103821
12_30_4,45.75267136096954
13_30_4,59.80266332626343
14_30_4,68.97246837615967
15_30_4,65.09623527526855
16_30_4,65.99957942962646
17_30_4,67.01264381408691
18_30_4,46.96555137634277
19_30_4,48.24618995189667
20_30_4,51.6024112701416
